"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","neg_log10_padj","status","status_strict","gene_name","description"
"YFR050C",133.367622751005,0.0131941750367324,0.224881806231158,0.950298906885556,0.979092930755783,0.00917608511308304,"Not significant","Not significant","PRE4","Beta 7 subunit of the 20S proteasome"
"YLR245C",9.56969566571834,0.0175466494264849,0.408910907147247,0.950564048969027,0.979159688772388,0.00914647438977136,"Not significant","Not significant","CDD1","Cytidine deaminase; catalyzes the modification of cytidine to uridine in vitro but native RNA substrates have not been identified, localizes to both the nucleus and cytoplasm"
"YCR060W",7.63449679912896,-0.0160609487141197,0.428344657137208,0.951113782292855,0.979394915201039,0.00904215507159162,"Not significant","Not significant","TAH1","Component of conserved R2TP complex (Rvb1-Rvb2-Tah1-Pih1); R2TP complex interacts with Hsp90 (Hsp82p and Hsc82p) to mediate assembly of large protein complexes such as box C/D snoRNPs and RNA polymerase II; contains a single TPR domain with at least two TPR motifs; plays a role in determining prion variants"
"YMR018W",5.70938426663348,-0.0158947276532906,0.440920519169228,0.951053244443052,0.979394915201039,0.00904215507159162,"Not significant","Not significant","PEX9","Peroxisomal membrane signal receptor for peroxisomal matrix proteins; oleate-inducible condition-specific import receptor for a subset of PTS1-containing matrix proteins; localizes to both the cytosol and the peroxisomal membrane; similar to human PEX5Rp, a peroxin protein 5 related protein; paralog of Pex5p"
"YNL073W",93.4840633438476,0.0147670544092417,0.268934571937537,0.951491082165205,0.979617930033264,0.00894327454442009,"Not significant","Not significant","MSK1","Mitochondrial lysine-tRNA synthetase; required for import of both aminoacylated and deacylated forms of tRNA(Lys) into mitochondria and for aminoacylation of mitochondrially encoded tRNA(Lys)"
"YDR104C",64.0005168227799,0.0145543638446688,0.275109549939877,0.952873314480352,0.979733313721661,0.00889212445135733,"Not significant","Not significant","SPO71","Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM, aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains"
"YDR360W",5.5122615010706,0.0157132868541035,0.447304560071541,0.953643298416395,0.979733313721661,0.00889212445135733,"Not significant","Not significant","OPI7","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene VID21/YDR359C"
"YER043C",322.2271269976,0.0137096922441255,0.256030013094767,0.953853565812033,0.979733313721661,0.00889212445135733,"Not significant","Not significant","SAH1","S-adenosyl-L-homocysteine hydrolase; catabolizes S-adenosyl-L-homocysteine which is formed after donation of the activated methyl group of S-adenosyl-L-methionine (AdoMet) to an acceptor; regulates cellular lipid homoeostasis by regulating phosphatidylcholine(PC)synthesis and triacylglycerol (TG) levels"
"YGL204C",2.75124025036797,-0.0129057852332417,0.491605519174711,0.953509277191901,0.979733313721661,0.00889212445135733,"Not significant","Not significant",NA,"Protein of unknown function; mRNA identified as translated by ribosome profiling data; protein identified via enrichment-based proteogenomics; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum"
"YGL258W-A",6.7653301988753,0.0162385952433765,0.432316925463298,0.953701574147116,0.979733313721661,0.00889212445135733,"Not significant","Not significant",NA,"Protein of unknown function"
"YIL140W",21.4853450574905,-0.0156124545334833,0.343982533243804,0.952240301748796,0.979733313721661,0.00889212445135733,"Not significant","Not significant","AXL2","Integral plasma membrane protein; required for axial budding in haploid cells; localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate"
"YJL184W",27.8440414002893,0.0163547650694376,0.338455784376044,0.95311555448519,0.979733313721661,0.00889212445135733,"Not significant","Not significant","GON7","Component of the EKC/KEOPS protein complex; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; implicated in osmotic stress response; other complex members are Kae1p, Cgi121p, Pcc1p, and Bud32p"
"YJL201W",48.9453785171344,0.0151228924698288,0.282266360922987,0.951957200532629,0.979733313721661,0.00889212445135733,"Not significant","Not significant","ECM25","Endocytic site protein required for stress-induced cell elongation; may link the polarization signal with the endocytic machinery to facilitate adaptive morphogenesis under conditions of stress; interacts with the polarity regulator Cdc42p, the SH3 domains of actin patch components and actin filaments; contains a Rho-GAP domain lacking the catalytic arginine finger, PXXP motifs and an xACT (F-actin binding) motif; promoter contains a consensus binding sequence for transcription factor Abf1p"
"YJR015W",79.8138334265102,-0.0130252661072919,0.266513441443095,0.953738685351902,0.979733313721661,0.00889212445135733,"Not significant","Not significant",NA,"Protein of unknown function; localizes to endoplasmic reticulum and cytoplasm; null mutant exhibits abnormal lipid metabolic phenotype; predicted to encode a membrane transporter based on phylogenetic analysis; not an essential gene; YJR015W has a paralog, SNG1, that arose from the whole genome duplication"
"YLR131C",13.2455173502286,0.0167827347761261,0.375396251659865,0.952658836059172,0.979733313721661,0.00889212445135733,"Not significant","Not significant","ACE2","Transcription factor required for septum destruction after cytokinesis; part of the RAM network that regulates polarity and morphogenesis; NES phosphorylation by RAM network kinase Cbk1p blocks nuclear exit in mother cells during the M/G1 transition, causing asymmetric localization to daughter cell nuclei, and increased Ace2p activity; phosphorylation by Cdc28p and Pho85p prevents nuclear import during cell cycle phases other than cytokinesis; Spt16p is required for nuclear exclusion during G1"
"YML057C-A",11.6119948787734,-0.0153381031755697,0.395476666050517,0.95377925957446,0.979733313721661,0.00889212445135733,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene CMP2/YML057W"
"YNL221C",59.671006402897,0.0141431512507008,0.272451857396351,0.953837516685846,0.979733313721661,0.00889212445135733,"Not significant","Not significant","POP1","Subunit of RNase MRP, nuclear RNase P and telomerase complexes; RNase MRP cleaves pre-rRNA, nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs, while telomerase replenishes telomeric DNA; binds to the RPR1 RNA subunit in RNase P"
"YOR335C",211.758715575697,0.0131145311239994,0.238264314033532,0.953013677202294,0.979733313721661,0.00889212445135733,"Not significant","Not significant","ALA1","Cytoplasmic and mitochondrial alanyl-tRNA synthetase; required for protein synthesis; point mutation (cdc64-1 allele) causes cell cycle arrest at G1; lethality of null mutation is functionally complemented by human homolog AARS; mutations in human homolog AARS are associated with autoimmune disease polymyositis/dermatomyositis and with hereditary peripheral neuropathy, Charcot-Marie-Tooth (CMT) disease"
"YPL100W",47.9713397418576,-0.0141632017231242,0.282210197559527,0.95180749670017,0.979733313721661,0.00889212445135733,"Not significant","Not significant","ATG21","Phosphoinositide binding protein; required for vesicle formation in cytoplasm-to-vacuole targeting (CVT) pathway, autophagy, micronucleophagy and mitophagy; binds to several phosphoinositides including PtdIns(3,5)P2, PI3P and PI4P; involved in PI3P-dependent recruitment and organization of both Atg12-Atg5-Atg16 complex and Atg8p at pre-autophagosomal structure; necessary for oxidant-induced cell death; targeted to vacuole via AP-3 pathway; WD-40 repeat containing PROPPIN family member"
"YBR264C",30.2612840823009,-0.0139721446721298,0.308887310848125,0.955009827544362,0.980037594349591,0.00875726440401431,"Not significant","Not significant","YPT10","Rab family GTP-binding protein; contains the PEST signal sequence specific for proteolytic enzymes; may be involved in vesicular transport; overexpression leads to accumulation of Golgi-like cisternae with budding vesicles"
"YDR091C",83.3947551744629,0.015455216124272,0.314218053705918,0.954315965231591,0.980037594349591,0.00875726440401431,"Not significant","Not significant","RLI1","Essential Fe-S protein; required for ribosome biogenesis, translation initiation/termination; facilitates binding of multifactor complex (MFC) of initiation factors to small ribosomal subunit; Dom34-Hbs1 complex and Rli1p work in dissociating inactive ribosomes, thereby facilitating translation restart; forms complex with Lto1p and Yae1p; dependency on ROS-labile FeS clusters, activity in nuclear ribosomal-subunit export impaired by mild oxidative stress"
"YGR099W",45.1399534018012,0.0148980171740365,0.303482614942834,0.954649445915249,0.980037594349591,0.00875726440401431,"Not significant","Not significant","TEL2","Subunit of the TTT complex and the telomere cap complex; subunit of the TTT Hsp90 cochaperone complex that is involved in chromatin remodeling and telomeric chromatin regulation, and  involved in chromatin remodeling and the telomere cap complex; DNA-binding protein specific to single-stranded yeast telomeric DNA repeats; required for telomere length regulation and telomere position effect; involved in the stability or biogenesis of PIKKs such as TORC1"
"YJL062W",42.0944568408512,-0.0138779424938718,0.31006735882867,0.955114571031431,0.980037594349591,0.00875726440401431,"Not significant","Not significant","LAS21","Mannose-ethanolamine phosphotransferase; involved in biosynthesis of the glycosylphosphatidylinositol (GPI) core structure, catalyzing the addition of a side chain ethanolamine phosphate to the alpha1,6-linked second mannose residue of the GPI lipid precursor;  integral component of endoplasmic reticulum membrane; mutations affect cell wall integrity; homolog of human PIGG"
"YNL057W",6.29190731932715,-0.0146627267338805,0.441589843314976,0.954473921911701,0.980037594349591,0.00875726440401431,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YPL205C",22.9195244513161,-0.0146928507058102,0.346476665036537,0.955102735272553,0.980037594349591,0.00875726440401431,"Not significant","Not significant",NA,"Hypothetical protein; deletion of locus affects telomere length"
"YHR032C-A",6.29091016230617,0.0151414242880289,0.444953150303327,0.955603764810626,0.980246112734323,0.00866487126328801,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the dubious ORF YHR032W-A"
"YPL267W",16.1517717274801,0.0158192128708452,0.357328286922978,0.955639442472084,0.980246112734323,0.00866487126328801,"Not significant","Not significant","ACM1","Pseudosubstrate inhibitor of the APC/C; suppresses APC/C [Cdh1]-mediated proteolysis of mitotic cyclins; associates with Cdh1p, Bmh1p and Bmh2p; cell cycle regulated protein; the anaphase-promoting complex/cyclosome is also known as APC/C"
"YBR062C",29.0696967174352,0.0147592716653586,0.311670469038041,0.955965930928274,0.980269393238559,0.00865455704287478,"Not significant","Not significant",NA,"Protein of unknown function that interacts with Msb2p; may play a role in activation of the filamentous growth pathway"
"YDL160C",131.201302616152,-0.0114925270166675,0.240234179435195,0.956144633765912,0.980269393238559,0.00865455704287478,"Not significant","Not significant","DHH1","Cytoplasmic DEAD-box helicase and mRNA decapping activator; interacts with decapping and deadenylase complexes to coordinate mRNA decapping and decay; regulates general translational repression; translational activator of select mRNAs during filamentous growth, mating and autophagy; cooperates with Ngr1p to promote specific mRNA decay; ATP- and RNA-bound form promotes processing body assembly, while ATPase stimulation by Not1p promotes disassembly; forms cytoplasmic foci on replication stress"
"YDR049W",38.9937643843677,0.0150672661619128,0.322286150418633,0.956110617196597,0.980269393238559,0.00865455704287478,"Not significant","Not significant","VMS1","Peptidyl-tRNA hydrolase that releases stalled peptides from ribosomes, component of a Cdc48p-complex; involved in protein quality control; exhibits cytosolic and ER-membrane localization; contributes to ER-associated degradation (ERAD) of specific substrates at a step after their ubiquitination; translocates to mitochondria under oxidative stress and forms a complex with Cdc48p and Npl4p that is required for ubiquitin-mediated mitochondria-associated protein degradation (MAD)"
"YIL051C",72.361841402017,-0.0117353635146476,0.251561367828216,0.956728181130476,0.980434340347739,0.00858148570806303,"Not significant","Not significant","MMF1","Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog, HMF1, that arose from the whole genome duplication"
"YLR083C",57.1849644624051,0.0138182935943943,0.287606113433806,0.956716016819015,0.980434340347739,0.00858148570806303,"Not significant","Not significant","EMP70","Protein with a role in cellular adhesion and filamentous growth; also endosome-to-vacuole sorting; similar to Tmn3p; member of Transmembrane Nine family of proteins with 9 transmembrane segments; EMP70 has a paralog, TMN2, that arose from the whole genome duplication"
"YPR073C",39.4317034595823,0.0147021976159724,0.315999873328595,0.956788097848786,0.980434340347739,0.00858148570806303,"Not significant","Not significant","LTP1","Protein phosphotyrosine phosphatase of unknown cellular role; activated by adenine"
"YAL034W-A",9.73543840937557,0.0154397256649517,0.409410598337555,0.956990404126863,0.980476805035003,0.00856267590181474,"Not significant","Not significant","MTW1","Essential component of the MIND kinetochore complex; joins kinetochore subunits contacting DNA to those contacting microtubules; critical to kinetochore assembly; complex consists of Mtw1p Including Nnf1p-Nsl1p-Dsn1p (MIND)"
"YOR238W",15.7228144101409,0.0154072589753273,0.369444063058138,0.957374938581399,0.980705924479601,0.00846120110353014,"Not significant","Not significant",NA,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm"
"YOR165W",92.7227580390801,-0.0116678766363988,0.262241581376866,0.958019782971998,0.981201575737578,0.00824176302008975,"Not significant","Not significant","SEY1","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3"
"YDR352W",46.4301938040825,0.0131750976656504,0.284240140479263,0.958373402177536,0.981269388062677,0.00821174930865096,"Not significant","Not significant","YPQ2","Putative vacuolar membrane transporter for cationic amino acids; involved in vacuolar export of arginine under nitrogen starvation conditions; appears to be inactive under nitrogen replete conditions; may contribute to amino acid homeostasis; vacuolar membrane protein; member of the PQ-loop family, containing seven transmembrane domains; homologous to the human lysosomal cationic amino acid exporter PQLC2; null mutant is functionally complemented by the rat PQLC2 vacuolar transporter"
"YMR044W",75.149753168646,-0.0119861303694688,0.27557687934753,0.958407984764088,0.981269388062677,0.00821174930865096,"Not significant","Not significant","IOC4","Member of a complex (Isw1b) with Isw1p and Ioc2p; interacts directly with H3K36me3 nucleosomes through its PWWP domain to recruit the Isw1b complex to open reading frames in a Set2p-dependent manner; Isw1b exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing"
"YBR115C",188.624462553438,0.0129591265364347,0.278064154047253,0.958900420514066,0.981510049969479,0.00810524917254096,"Not significant","Not significant","LYS2","Alpha aminoadipate reductase; catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde, which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p"
"YNR042W",10.4168727722781,0.0144940025067382,0.423421168482506,0.959126145630552,0.981510049969479,0.00810524917254096,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps verified gene COQ2"
"YOL022C",41.9878022162557,-0.0126908788938315,0.313845652948533,0.959083113514805,0.981510049969479,0.00810524917254096,"Not significant","Not significant","TSR4","Cytoplasmic assembly chaperone for ribosomal protein Rps2p; co-translationally associates with the N-terminal extension of Rps2p to facilitate expression, solubility and ribosome assembly; released prior to the nuclear import of Rps2p; required for correct processing of 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in the S288C background but not in CEN.PK2; homologous to human PDCD2L and PDCD2"
"YEL047C",40.1146872433463,-0.012928303936939,0.340194561285742,0.959451036697546,0.981677701640346,0.00803107369374972,"Not significant","Not significant","FRD1","Soluble fumarate reductase; required with isoenzyme Osm1p for anaerobic growth; may interact with ribosomes, based on co-purification experiments; authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to Arxula adeninovorans fumarate reductase; protein abundance increases in response to DNA replication stress; FRD1 has a paralog, OSM1, that arose from the whole genome duplication"
"YNL063W",27.2957726455617,0.0137155295955114,0.317885979159015,0.959673836292215,0.981740858039787,0.00800313418421587,"Not significant","Not significant","MTQ1","S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene"
"snR8",269.92111834599,-0.0128149686118473,0.344724167011068,0.960102325661564,0.98201437739675,0.00788215378294449,"Not significant","Not significant",NA,NA
"YEL001C",43.9796890731041,-0.0115350585748604,0.282863213963166,0.960566970845184,0.982269787157875,0.00776921386059765,"Not significant","Not significant","IRC22","Protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; YEL001C is non-essential; null mutant displays increased levels of spontaneous Rad52p foci"
"YOR073W-A",3.86152137017388,-0.0117713356505195,0.472081784907705,0.960674356234306,0.982269787157875,0.00776921386059765,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially/completely overlaps the verified ORF CDC21/YOR074C; identified by RT-PCR"
"YML108W",24.7072727453175,-0.0123232700468554,0.323679081566781,0.961006972299513,0.982445068125718,0.0076917231681299,"Not significant","Not significant",NA,"Protein of unknown function; structure defines a new subfamily of the split beta-alpha-beta sandwiches; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YML108W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress"
"YOR298W",29.0276131714224,-0.0123324800614708,0.330360336436443,0.961273517978554,0.982552757350207,0.0076441212467471,"Not significant","Not significant","MUM3","Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases"
"YNL020C",56.8034728301237,-0.0112677427697921,0.297850564347738,0.961719743210007,0.982844036697685,0.007515393027986,"Not significant","Not significant","ARK1","Ser/Thr protein kinase; phosphorylates Pan1p-Sla1p-End3p protein complex subunits, Pan1p and Sla1p; involved in regulation of the cortical actin cytoskeleton and endocytosis; functional overlap with PRK1"
"YDR311W",51.5028435387593,0.0113484089584973,0.274194077401656,0.963625817059585,0.984461842939687,0.00680111215347443,"Not significant","Not significant","TFB1","Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair, target for transcriptional activators; relocalizes to the cytosol in response to hypoxia"
"YER068C-A",10.5786610790491,0.0131531668524414,0.412430562799056,0.963516236666555,0.984461842939687,0.00680111215347443,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORF ARG5,6/YER069W"
"YER077C",26.8144408528268,-0.0112396904451259,0.323247460238045,0.964367706374873,0.984830439688782,0.00663853645309624,"Not significant","Not significant","MRX1","Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; null mutation results in a decrease in plasma membrane electron transport"
"YIL002W-A",32.535562991924,-0.0110686261980928,0.31575414569527,0.964471352666504,0.984830439688782,0.00663853645309624,"Not significant","Not significant","CMI7","Putative mitochondrial protein of unknown function; identified by expression profiling and mass spectrometry"
"YLL043W",48.8555071186272,0.0117126175997996,0.294758365960433,0.964246143280717,0.984830439688782,0.00663853645309624,"Not significant","Not significant","FPS1","Aquaglyceroporin, plasma membrane channel; involved in efflux of glycerol and xylitol, and in transport of acetate, arsenite, and antimonite; key factor in maintaining redox balance by mediating passive diffusion of glycerol; phosphorylated by Hog1p and Slt2p MAPK; deletion improves xylose fermentation; regulated by Rgc1p and Ask10p, which are regulated by Hog1p phosphorylation under osmotic stress; phosphorylation by Ypk1p required to maintain an open state"
"YNL047C",25.823454112222,0.0122053702135827,0.32545475142251,0.964812774788647,0.985014047292597,0.00655757598141409,"Not significant","Not significant","SLM2","Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm1p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; TORC2 complex substrate and effector; SLM2 has a paralog, SLM1, that arose from the whole genome duplication"
"YLR047C",25.3964000200147,-0.0110903272772016,0.344674113669657,0.965274075053119,0.985319961053217,0.00642271898896479,"Not significant","Not significant","FRE8","Protein with sequence similarity to iron/copper reductases; involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p"
"YAR003W",38.3237562244995,-0.0100382048059079,0.287567324471966,0.965888816686504,0.985557526065145,0.006318021284569,"Not significant","Not significant","SWD1","Subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member with similarity to mammalian Rbbp7"
"YJL115W",37.8243242888997,0.0117820576303541,0.323679007456171,0.96609700514796,0.985557526065145,0.006318021284569,"Not significant","Not significant","ASF1","Nucleosome assembly factor; involved in chromatin assembly, disassembly; required for recovery after DSB repair; role in H3K56 acetylation required for expression homeostasis, buffering mRNA synthesis rate against gene dosage changes in S phase; anti-silencing protein, derepresses silent loci when overexpressed; role in regulating Ty1 transposition; relocalizes to cytosol under hypoxia; growth defect of asf1 null is functionally complemented by either human ASF1A or ASF1B"
"YLR404W",10.1523220425512,-0.0112307498915858,0.394223345009512,0.966153604305043,0.985557526065145,0.006318021284569,"Not significant","Not significant","SEI1","Seipin involved in lipid droplet (LD) assembly; controls lipid particle morphology, number, and size; promotes initiation of LD formation on the ER; ensures that LDs bud from the ER towards the cytosolic side of the membrane; stabilizes ER-LD contact sites in complex with Ldb16p; regulates phosphatidic acid and diacylglycerol homeostasis at the inner nuclear membrane to preserve nuclear envelope integrity; BSCL2, human homolog implicated in congenital lipodystrophy, complements yeast null mutant"
"YOR200W",8.22443372872108,0.0123041183376557,0.410106745189266,0.966065111961911,0.985557526065145,0.006318021284569,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MRM1/YOR201c"
"YOR353C",44.4670649145363,-0.0100860816650861,0.298103878585517,0.966391591528232,0.985635333059667,0.00628373631013284,"Not significant","Not significant","SOG2","Key component of the RAM signaling network; required for proper cell morphogenesis and cell separation after mitosis"
"YGL050W",32.5234774328054,0.0111389804498125,0.311171681559876,0.967227678194259,0.985828210467225,0.00619875822942874,"Not significant","Not significant","TYW3","tRNA methyltransferase required for synthesis of wybutosine; a modified guanosine found at the 3'-position adjacent to the anticodon of phenylalanine tRNA which supports reading frame maintenance by stabilizing codon-anticodon interactions"
"YKL210W",304.25260478832,0.0098549961740933,0.247724136139305,0.96681318802723,0.985828210467225,0.00619875822942874,"Not significant","Not significant","UBA1","Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA replication stress"
"YML008C",46.353107353583,0.010336414339975,0.27485204522111,0.966909256185841,0.985828210467225,0.00619875822942874,"Not significant","Not significant","ERG6","Delta(24)-sterol C-methyltransferase; converts zymosterol to fecosterol in the ergosterol biosynthetic pathway by methylating position C-24; localized to lipid particles, the plasma membrane-associated endoplasmic reticulum, and the mitochondrial outer membrane"
"YOR370C",100.190644240401,0.00937981955253115,0.240588368913086,0.967168682560365,0.985828210467225,0.00619875822942874,"Not significant","Not significant","MRS6","Rab escort protein; type II geranylgeranyltransferase complex (Bet2p-Bet4p) chaperone that complexes with newly synthesized Rab GTPases, like Ypt1p and Sec4p, leading to their prenylation and membrane delivery; modulates the TOR pathway through interactions with Sfp1p; alters the kinetics of MAPK pathway activation and polarity reorganization during filamentous growth; sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress"
"YBL016W",18.3396457545821,-0.0103760624762522,0.352637759088084,0.967809662035213,0.98625646047561,0.00601013892602813,"Not significant","Not significant","FUS3","Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis"
"YLR420W",36.1314762994029,-0.00954070904610793,0.295197233859737,0.968005287408056,0.986290910523588,0.00599496923635718,"Not significant","Not significant","URA4","Dihydroorotase; catalyzes the third enzymatic step in the de novo biosynthesis of pyrimidines, converting carbamoyl-L-aspartate into dihydroorotate"
"YHR009C",210.176248363757,-0.00774523450025318,0.230777661400494,0.968856229745355,0.986992933360845,0.00568595676640911,"Not significant","Not significant","TDA3","Putative oxidoreductase involved in late endosome to Golgi transport; physical and genetical interactions with Btn2p; null mutant is viable, has extended S phase, and sensitive to expression of top1-T722A allele; similar to human FOXRED1"
"YLL033W",10.0016569307307,-0.0101738634906189,0.396834132075415,0.969108652647206,0.98708509991389,0.00564540373379553,"Not significant","Not significant","IRC19","Protein involved in DNA double-strand break repair; synergistic defect in DSB repair via single-strand annealing with the RAD52 null mutant; possible role in the end resection process; non-essential gene; null mutant has a sporulation defect, displays increased levels of spontaneous Rad52p foci and has a respiratory growth defect"
"YOR089C",168.202009176181,0.00991933374528299,0.273981826891913,0.969406243861769,0.987223234141602,0.00558463213908528,"Not significant","Not significant","VPS21","Endosomal Rab family GTPase; required for endocytic transport and sorting of vacuolar hydrolases; required for endosomal localization of the CORVET complex; required with YPT52 for MVB biogenesis and sorting; involved in autophagy and ionic stress tolerance; geranylgeranylation required for membrane association; protein abundance increases in response to DNA replication stress; mammalian Rab5 homolog; VPS21 has a paralog, YPT53, that arose from the whole genome duplication"
"YNL228W",20.1413445228173,0.0110196972912512,0.384777066697591,0.970377196067946,0.988046944542955,0.00522242052207133,"Not significant","Not significant",NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1"
"YLL006W",39.0844601261101,0.00973404576242333,0.297664223154494,0.970588128578018,0.988096650022218,0.00520057310629832,"Not significant","Not significant","MMM1","ER integral membrane protein, ERMES complex subunit; ERMES links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth; required for mitophagy; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase; localizes to the peroxisome in glucose"
"YCR100C",5.62897659591914,0.0100604419572271,0.449078736535483,0.971083748016073,0.988271070989809,0.00512391726624961,"Not significant","Not significant","EMA35","Protein involved in protein sorting; involved in targeting mitochondrial membrane proteins to mitochondrial translocation system; mutation causes respiration defects"
"YNL146W",5.4872572581418,-0.00900502133560614,0.453477501899176,0.970942371697446,0.988271070989809,0.00512391726624961,"Not significant","Not significant",NA,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNL146W is not an essential gene"
"YBR257W",26.879246472396,-0.00903074494868926,0.33597727046574,0.971436756899711,0.988465281018988,0.00503858029737325,"Not significant","Not significant","POP4","Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; binds to the RPR1 RNA subunit in RNase P"
"Q0275",1279.06338209064,-0.0079442851433505,0.306537300737405,0.972455920006811,0.989089839614545,0.0047642593868066,"Not significant","Not significant","COX3","Subunit III of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain; one of three mitochondrially-encoded subunits; ubiquinone-binding protein"
"YBR081C",100.659852076846,-0.00809123098771459,0.306336131841173,0.972701319870791,0.989089839614545,0.0047642593868066,"Not significant","Not significant","SPT7","Subunit of the SAGA transcriptional regulatory complex; involved in proper assembly of the complex; also present as a C-terminally truncated form in the SLIK/SALSA transcriptional regulatory complex"
"YDR389W",75.4174597430654,0.00797345466577111,0.248658990105018,0.972861950531451,0.989089839614545,0.0047642593868066,"Not significant","Not significant","SAC7","GTPase activating protein (GAP) for Rho1p; regulator of a Tor2p-mediated, Rho1p GTPase switch that controls organization of the actin cytoskeleton; negative regulator of the RHO1-PKC1-MAPK cell integrity (CWI) and membrane fluidity homeostasis signaling pathways; potential Cdc28p substrate; SAC7 has a paralog, BAG7, that arose from the whole genome duplication"
"YHL002W",76.7155605884585,0.00851678568029106,0.269734912135647,0.972798376538442,0.989089839614545,0.0047642593868066,"Not significant","Not significant","HSE1","Subunit of the endosomal Vps27p-Hse1p complex; complex is required for sorting of ubiquitinated membrane proteins into intralumenal vesicles prior to vacuolar degradation, as well as for recycling of Golgi proteins and formation of lumenal membranes"
