"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YER133W-A",11.7160301485947,-0.485743117182535,0.477699158688565,0.133521646303836,0.290336936932529
"YLR387C",103.195254435913,0.328843453259643,0.244758436100577,0.133652757124554,0.29039532872892
"YOR075W",43.8068798551945,0.445213580990282,0.38606053317956,0.133657528750376,0.29039532872892
"YPL091W",408.790428319624,0.323956317686183,0.239995107885129,0.13369143435822,0.29039532872892
"YDR042C",15.5879042416294,-0.465944760298386,0.428895950873785,0.133868946590082,0.290531254133157
"YKL205W",50.4574101316046,0.375419419830725,0.293577103018983,0.13385503975651,0.290531254133157
"YNL315C",93.2570811579755,-0.344722670956495,0.261037036711206,0.133897012774412,0.290531254133157
"YEL023C",26.6996321364995,-0.438290355799042,0.378643342078765,0.134032841659446,0.290722480396557
"YDL027C",124.078765285887,0.350167262104214,0.265406410179956,0.134119486244394,0.290806925883877
"YOR323C",72.8194434536849,0.384923508114279,0.305658676915645,0.134279078005703,0.291049424055747
"YOR340C",11.2860645586641,0.491095673972647,0.502405354456691,0.134431064025212,0.291275270257258
"YDR136C",3.65214475576821,0.442803418788705,0.654968474010119,0.134485011688199,0.291288609182507
"YHR020W",140.113666601441,0.362608444354285,0.280463119934658,0.134619589842912,0.291476518682967
"YGL109W",21.0581652250873,0.459995075884049,0.417399680389549,0.134940300833697,0.292001632708856
"YOR366W",3.33320768281249,-0.442672446665844,0.659174809849311,0.134957932623601,0.292001632708856
"YOR302W",75.4141346064709,-0.34474421365746,0.262252457554166,0.135034358242841,0.292063312097273
"YPL038W",12.7999626088889,0.482904511905202,0.481465251799961,0.135284347906125,0.292500213014484
"YOR137C",72.3108850032352,-0.380127956834325,0.303628699860956,0.135339946213078,0.292516656797415
"YJR067C",13.6484802350161,0.468590627962741,0.444050569555322,0.135441426367984,0.292600435167153
"YMR089C",219.799005496496,0.362205623877367,0.279640706599733,0.135474721581904,0.292600435167153
"YBL091C-A",23.8350303882008,-0.42860116510245,0.367763310468402,0.135829312346635,0.292847420853464
"YJR040W",29.2662517794769,0.415738115112984,0.34681438116073,0.135775222975653,0.292847420853464
"YLR342W-A",8.63222700231331,-0.489757222453654,0.519046226901111,0.135828287517541,0.292847420853464
"YOR378W",14.5003332324752,-0.461671470431496,0.432319465047412,0.135641313673334,0.292847420853464
"YPR131C",19.2568524868442,0.441223575585111,0.386220821348425,0.135788437451787,0.292847420853464
"YMR309C",100.4782278353,0.367359787077886,0.286446388838531,0.135938957959798,0.292980179902747
"YLR082C",22.5280407396458,-0.435054204187152,0.377727943356358,0.136152004699157,0.293335619880297
"YBR012C",19.3475439405778,-0.457813906192971,0.420910584700798,0.136663137645392,0.293917369071511
"YBR266C",15.7851411093125,0.464258196716639,0.437161071471443,0.136611474339757,0.293917369071511
"YDR203W",10.4022777114745,-0.489824423471779,0.524124844263642,0.13661538933704,0.293917369071511
"YDR516C",288.063462588383,-0.305152136271409,0.225425867548567,0.136585259005826,0.293917369071511
"YHL030W-A",37.3271383931869,0.417231092719638,0.351635870021891,0.136517861852949,0.293917369071511
"YKL220C",12.1674617390333,0.481116362211236,0.531621485715196,0.136724348556016,0.293945292574575
"YAL040C",42.5208398874462,-0.385174676140766,0.310300541550986,0.136941626622368,0.29430860869652
"snR56",4.99386056024988,0.470757400157297,0.617826510024874,0.137154415123364,0.294662023326368
"YBR028C",48.2299610348525,0.373448430133648,0.295039614521825,0.137279625118365,0.294680857782182
"YBR176W",34.2108096749218,0.398043615455915,0.324921903235836,0.137308225775455,0.294680857782182
"YDR054C",98.4391319167865,0.376072125029188,0.296458946146984,0.137237424538413,0.294680857782182
"YKL068W-A",23.8464728094828,0.431395400281256,0.375097685543556,0.137527979517811,0.295048586821914
"YLR006C",61.8391255088626,-0.356709870756643,0.277753851371199,0.13766164766147,0.295231436487213
"YJL098W",76.0498915310031,-0.364560878450659,0.285355134667772,0.137929647561691,0.295702146285088
"YOL154W",10.5523643304379,-0.477529296956063,0.501063396799384,0.138241368621094,0.296266224242464
"YGL142C",55.5436177260024,-0.36855614049228,0.292616194134533,0.138356345283251,0.296310695807209
"YPL249C",71.9381551909042,-0.357214268026839,0.277964897551152,0.138359350330979,0.296310695807209
"YDL014W",30.7797523936064,0.417233057744603,0.357122492267374,0.138902986181963,0.297370460407118
"YGL240W",9.35557717786975,-0.472685437371885,0.526706647345661,0.13913999426631,0.297773267223721
"snR189",382.951034856869,-0.4348660776948,0.390459797320286,0.139737671448704,0.298947387672815
"YDL195W",150.151648711426,-0.33987200854017,0.262853392881427,0.14013909305099,0.299595851331386
"YKR012C",7.95535433295744,0.478671868206764,0.575351362339265,0.140094478411748,0.299595851331386
"YLR149C-A",4.13155483238708,0.447991907868004,0.632832392447639,0.140319286432413,0.299682172431736
"YLR180W",28.612867999486,0.40731927290853,0.341915944682252,0.140288138133633,0.299682172431736
"YLR221C",31.0573494282185,0.445723303924903,0.401421138342744,0.140326976229725,0.299682172431736
"YDR120C",59.1611130101352,0.375019599590077,0.299044204536058,0.140511086946838,0.299920419639503
"YLR398C",97.7806504464012,-0.330505303587454,0.252692523905959,0.140536951351997,0.299920419639503
"YLR252W",16.168596906919,-0.462251046550271,0.443615921031329,0.140681350562072,0.300123497261403
"YGL094C",103.589941628575,-0.339410563608558,0.261371235406921,0.140784411927453,0.30023827526166
"YCR048W",13.7286863129243,-0.464841623306335,0.492995870985737,0.141236862868391,0.300712143983693
"YER039C-A",15.2465651166401,-0.450730690760363,0.427267738215768,0.141253300775277,0.300712143983693
"YLR187W",42.4202351154096,-0.40278163472489,0.336167750328222,0.141247875323194,0.300712143983693
"YLR413W",17.530265226057,-0.451163731101485,0.424075089269087,0.141160939083546,0.300712143983693
"YNR040W",13.9681067996077,0.460279196275875,0.440469112580729,0.141218789745644,0.300712143983693
"YGR042W",38.4252302698972,0.408206372957409,0.34314317955165,0.141592633091407,0.301268582683962
"YNL089C",20.9280455785179,0.430168590849164,0.380492777760167,0.141613533944143,0.301268582683962
"YJR129C",13.3021262583601,-0.461726098774994,0.463775635551565,0.141942341070504,0.301862724642261
"YLR242C",13.345186425891,-0.461990443814434,0.447324216959951,0.14217466709223,0.302251341446509
"YOR040W",56.2937819574111,-0.35835138455636,0.28477225131296,0.14243171486004,0.302692225269158
"YJL026W",294.070234536623,-0.334054418351504,0.258861321186417,0.142487437661144,0.302705100224702
"YDL164C",23.9213324189655,0.419403047959459,0.36262192761135,0.142668159248545,0.302983425303094
"YOR185C",76.4054841502046,-0.339223571773159,0.263625919203378,0.142740544916721,0.303031564356466
"YBR213W",5.91450916351573,0.461375389945161,0.604936154537833,0.142917440452089,0.303301462240766
"YHR030C",58.2470585282037,0.364935151945569,0.292467100061425,0.143098263760336,0.303450527428684
"YNL014W",43.9142941408328,-0.37713237488403,0.308493476196282,0.143186828036898,0.303450527428684
"YNL090W",24.6256749588586,0.423810777736863,0.369785096227544,0.143052568448647,0.303450527428684
"YOL018C",40.7427262425669,0.394651499743999,0.32774186420915,0.143169031781239,0.303450527428684
"YML010W",77.6735285411983,-0.371714711370938,0.303178333281274,0.143501907101157,0.304012556058934
"YDR330W",43.6706765724923,-0.378576545307756,0.308106951870152,0.143913797239196,0.304779219657019
"YAL013W",24.9162670498396,0.423384981196967,0.374829880488452,0.144175923616983,0.305031174668902
"YER004W",97.6804994118198,0.377050170431464,0.308204439951283,0.144168688495429,0.305031174668902
"YNR063W",22.6054094123654,-0.42970009863762,0.394134669744648,0.144232952484951,0.305031174668902
"YPR120C",15.6716738981011,0.455790914526771,0.433265790147023,0.144205535729365,0.305031174668902
"YBL057C",34.803445578702,0.407583369900765,0.35209536093445,0.14453563614798,0.30556528002842
"YOR362C",149.666413052361,0.305330703872103,0.230561278609157,0.14470508014066,0.30571142580843
"YOR365C",19.1804160625347,-0.431581395521173,0.388241493971893,0.144667040890328,0.30571142580843
"YOL094C",16.727759338702,0.448514310556306,0.424491588958115,0.145176656987786,0.306601429085433
"YJR050W",41.8008923274254,0.393065896820448,0.32714564820904,0.145283641412041,0.306721092624313
"YDL213C",54.6608601278882,0.432352017950414,0.389568008372346,0.145458679260646,0.306874665250271
"YNL309W",12.8550317368139,0.459870421346575,0.460743105206318,0.145507429462393,0.306874665250271
"YPR105C",41.6060387798972,0.372570308489084,0.302178306238458,0.145465744113721,0.306874665250271
"YAL010C",16.1150372872685,0.450749402166119,0.427053140433473,0.145815476020204,0.30719834586261
"YKL128C",25.2789454570553,0.413379408880258,0.361841159537039,0.145862512375126,0.30719834586261
"YML053C",14.7741463580852,-0.471052676771585,0.487610684980588,0.145749601914332,0.30719834586261
"YOR131C",22.5830208714624,0.436618991612856,0.396797825212408,0.145809855641265,0.30719834586261
"YDL078C",209.795016584155,-0.303297819621122,0.230948299229501,0.146392305329749,0.308173419509282
