"","SRR10551660","SRR10551661","SRR10551662","SRR10551663","SRR10551664","SRR10551665"
"YKL127W",63,32,27,20,19,16
"YKL128C",38,30,24,20,18,23
"YKL129C",78,101,35,125,164,138
"YKL130C",29,32,15,17,27,27
"YKL131W",5,8,3,9,2,10
"YKL132C",17,26,14,21,31,25
"YKL133C",50,44,24,35,34,25
"YKL134C",107,61,49,41,50,56
"YKL135C",119,94,53,88,122,83
"YKL136W",38,53,18,31,47,22
"YKL137W",66,76,14,19,29,20
"YKL138C",42,46,7,6,11,11
"YKL138C-A",25,13,1,5,12,5
"YKL139W",32,39,2,9,17,32
"YKL140W",99,106,40,73,90,95
"YKL141W",1066,972,685,666,762,698
"YKL142W",286,331,114,180,258,225
"YKL143W",66,49,11,51,37,51
"YKL144C",29,24,8,9,23,14
"YKL145W",290,181,141,177,190,252
"YKL145W-A",0,0,0,0,0,0
"YKL146W",126,129,80,157,163,149
"YKL147C",21,17,20,24,23,31
"YKL148C",612,571,310,285,301,249
"YKL149C",30,16,10,23,37,19
"YKL150W",898,844,372,682,1020,949
"YKL151C",249,299,167,325,362,305
"YKL152C",1062,1321,576,2366,2861,2439
"YKL153W",650,801,331,1420,1638,1405
"YKL154W",55,53,17,14,23,21
"YKL155C",95,126,31,53,43,60
"YKL156C-A",164,126,43,55,58,73
"YKL156W",365,277,109,103,128,153
"YKL157W",409,211,251,423,481,445
"YKL159C",17,12,7,7,9,11
"YKL160W",197,199,55,46,68,95
"YKL161C",10,12,14,12,12,21
"YKL162C",37,23,16,43,41,31
"YKL162C-A",5,3,1,0,1,2
"YKL163W",284,274,190,255,263,274
"YKL164C",89,101,42,26,26,28
"YKL165C",191,184,152,21,27,24
"YKL165C-A",2,2,2,6,2,7
"YKL166C",29,37,14,26,26,21
"YKL167C",67,80,22,24,50,46
"YKL168C",41,35,21,54,75,80
"YKL169C",86,79,38,28,24,35
"YKL170W",109,101,42,25,36,33
"YKL171W",80,48,73,134,155,129
"YKL172W",122,173,20,39,65,68
"YKL173W",62,42,32,43,38,55
"YKL174C",103,83,71,65,74,66
"YKL175W",156,118,114,169,208,175
"YKL176C",170,88,92,178,178,155
"YKL177W",1,2,1,0,0,0
"YKL178C",8,3,3,3,6,6
"YKL179C",68,70,18,31,52,58
"YKL180W",354,237,148,129,124,121
"YKL181W",120,84,104,134,161,149
"YKL182W",2226,1298,1675,1606,1685,1735
"YKL183C-A",2,3,0,2,4,2
"YKL183W",24,35,7,27,44,27
"YKL184W",37,26,30,25,22,22
"YKL185W",99,113,28,32,44,40
"YKL186C",42,87,32,31,40,40
"YKL187C",13,16,13,12,14,8
"YKL188C",27,41,10,44,48,55
"YKL189W",26,31,16,25,44,34
"YKL190W",67,61,20,46,58,51
"YKL191W",57,46,35,36,49,46
"YKL192C",352,312,214,162,173,160
"YKL193C",101,91,22,93,77,115
"YKL194C",40,45,22,35,28,32
"YKL195W",367,477,69,110,151,159
"YKL196C",135,106,51,50,64,65
"YKL197C",35,24,22,77,81,77
"YKL198C",5,14,18,24,36,19
"YKL201C",185,376,97,334,392,429
"YKL202W",28,128,8,45,39,71
"YKL203C",126,85,81,204,218,197
"YKL204W",34,50,16,33,33,35
"YKL205W",75,63,43,35,51,43
"YKL206C",39,50,23,16,20,18
"YKL207W",88,93,63,71,74,62
"YKL208W",14,14,17,14,15,18
"YKL209C",47,28,22,26,29,25
"YKL210W",439,248,241,310,315,295
"YKL211C",67,48,36,41,43,52
"YKL212W",169,121,108,109,143,98
"YKL213C",129,86,76,117,137,103
"YKL214C",42,44,20,39,49,41
"YKL215C",46,31,35,96,97,105
"YKL216W",90,43,37,23,31,38
"YKL217W",165,158,114,47,54,38
"YKL218C",49,31,34,35,48,41
"YKL219W",14,11,10,11,13,21
"YKL220C",14,10,19,4,6,15
"YKL221W",34,28,20,17,15,27
"YKL222C",45,68,25,69,61,62
"YKL223W",0,0,0,0,0,0
"YKL224C",0,0,0,0,0,0
"YKL225W",0,0,0,0,0,0
"YKR001C",251,180,114,160,168,178
"YKR002W",73,73,35,78,96,86
"YKR003W",67,43,27,24,35,30
"YKR004C",16,17,3,16,15,10
"YKR005C",37,23,13,33,27,28
"YKR006C",93,109,30,56,51,64
"YKR007W",41,48,15,23,32,32
"YKR008W",135,106,33,59,81,76
"YKR009C",28,34,11,132,171,165
"YKR010C",42,44,13,26,33,48
"YKR011C",120,151,45,31,48,63
"YKR012C",19,5,9,1,9,6
"YKR013W",119,47,57,22,25,24
"YKR014C",130,166,39,50,63,68
"YKR015C",42,92,14,21,34,26
"YKR016W",438,525,102,111,164,168
"YKR017C",29,21,16,31,39,24
"YKR018C",195,125,143,262,305,258
"YKR019C",19,14,9,35,36,34
"YKR020W",27,35,2,19,10,22
"YKR021W",68,72,43,124,164,134
"YKR022C",58,50,10,27,27,33
"YKR023W",68,119,11,46,43,50
"YKR024C",39,41,13,28,30,46
"YKR025W",36,43,16,24,26,32
"YKR026C",25,23,16,16,12,8
"YKR027W",51,16,27,30,38,27
"YKR028W",102,95,62,102,101,121
"YKR029C",84,72,11,30,42,56
"YKR030W",21,14,9,10,11,10
"YKR031C",172,152,54,314,381,389
"YKR032W",2,1,1,1,1,0
"YKR033C",53,32,18,185,199,217
"YKR034W",125,141,51,411,544,536
"YKR035C",138,163,37,74,82,102
"YKR035W-A",170,208,61,60,94,117
"YKR036C",28,25,15,29,26,30
"YKR037C",44,23,17,26,28,23
"YKR038C",81,77,35,62,75,75
"YKR039W",1461,1472,700,1896,2172,2000
"YKR040C",1,4,1,0,1,1
"YKR041W",1,2,2,1,1,1
"YKR042W",181,316,158,186,170,172
"YKR043C",94,61,79,71,75,62
"YKR044W",37,34,28,36,29,36
"YKR045C",9,10,2,8,6,5
"YKR046C",542,448,324,723,734,728
"YKR047W",45,53,26,44,39,34
"YKR048C",145,112,90,122,145,103
"YKR049C",165,244,103,166,197,206
"YKR050W",7,17,8,15,12,23
"YKR051W",37,42,14,43,37,53
"YKR052C",50,40,34,23,24,31
"YKR053C",32,42,16,34,23,28
"YKR054C",237,167,128,317,332,305
"YKR055W",33,18,16,31,29,36
"YKR056W",80,51,50,47,52,67
"YKR057W",220,143,88,56,82,78
"YKR058W",35,56,10,56,92,100
"YKR059W",7,5,4,8,8,7
"YKR060W",32,20,10,20,14,22
"YKR061W",117,98,85,27,44,46
"YKR062W",68,43,37,72,81,79
"YKR063C",73,92,37,76,87,62
"YKR064W",111,85,43,67,79,82
"YKR065C",82,72,47,48,35,45
"YKR066C",74,140,61,232,265,212
"YKR067W",104,155,61,96,116,115
"YKR068C",70,65,43,45,55,76
"YKR069W",53,54,39,27,27,24
"YKR070W",41,33,23,36,60,55
"YKR071C",510,573,196,207,258,227
"YKR072C",62,96,26,85,107,95
"YKR073C",1,1,0,2,2,4
"YKR074W",54,62,32,24,38,40
"YKR075C",68,81,38,39,49,59
"YKR075W-A",17,23,8,15,22,28
"YKR076W",400,304,244,70,83,70
"YKR077W",66,49,28,16,24,17
"YKR078W",32,35,3,19,34,33
"YKR079C",40,32,12,17,28,19
"YKR080W",167,112,65,34,59,50
"YKR081C",86,53,24,24,34,49
"YKR082W",100,52,43,52,58,69
"YKR083C",24,36,6,3,4,10
"YKR084C",93,56,52,56,54,51
"YKR085C",75,110,43,28,29,30
"YKR086W",79,63,39,61,62,74
"YKR087C",49,37,23,38,37,39
"YKR088C",47,32,42,72,66,56
"YKR089C",93,63,42,124,115,112
"YKR090W",32,23,18,27,19,22
"YKR091W",19,20,19,13,21,14
"YKR092C",29,34,6,17,14,21
"YKR093W",372,316,269,720,676,640
"YKR094C",147,113,57,32,43,51
"YKR095W",370,808,41,184,252,321
"YKR095W-A",18,25,10,8,4,10
"YKR096W",143,129,67,171,223,227
"YKR097W",721,533,307,9,18,12
"YKR098C",15,27,10,40,39,45
"YKR099W",55,54,15,60,77,86
"YKR100C",111,139,35,118,173,174
"YKR101W",57,59,18,34,55,62
"YKR102W",17,26,8,40,37,53
"YKR103W",32,26,24,44,54,47
"YKR104W",11,15,10,10,18,15
"YKR105C",0,0,0,0,0,0
"YKR106W",0,0,0,0,0,0
"YLL001W",140,124,81,58,77,88
"YLL002W",15,9,5,5,8,7
"YLL003W",58,73,24,76,80,97
"YLL004W",29,18,5,9,12,12
"YLL005C",83,80,20,81,81,81
"YLL006W",53,36,31,29,44,46
"YLL006W-A",1,0,1,0,0,0
"YLL007C",52,34,30,29,37,39
"YLL008W",60,72,21,35,55,33
"YLL009C",426,745,88,47,79,110
"YLL010C",17,23,10,23,30,31
"YLL011W",56,46,19,12,19,13
"YLL012W",12,24,14,64,77,77
"YLL013C",81,131,40,122,151,121
"YLL014W",53,56,33,35,47,46
"YLL015W",251,141,133,179,197,183
"YLL016W",39,42,24,91,124,87
"YLL017W",4,3,2,6,7,13
"YLL018C",245,190,132,125,146,158
"YLL018C-A",22,12,14,16,22,15
"YLL019C",207,230,103,294,324,293
"YLL019W-A",9,8,8,14,14,23
"YLL020C",2,5,0,5,6,7
"YLL021W",137,174,46,81,112,102
"YLL022C",31,18,25,27,25,36
"YLL023C",56,78,27,85,79,71
"YLL024C",311,222,183,73,93,89
"YLL025W",0,5,1,5,0,3
"YLL026W",1315,1899,547,695,904,874
"YLL027W",188,262,115,130,122,130
"YLL028W",360,385,234,423,468,441
"YLL029W",234,223,109,208,252,197
"YLL030C",0,0,0,0,0,1
"YLL031C",127,56,57,87,109,114
"YLL032C",49,41,14,32,39,32
"YLL033W",18,8,6,9,11,11
"YLL034C",59,33,29,17,24,18
"YLL035W",28,27,15,15,14,17
"YLL036C",37,37,23,40,45,37
"YLL037W",18,18,10,6,19,16
"YLL038C",36,14,21,32,41,34
"YLL039C",902,726,596,733,808,755
"YLL040C",454,302,241,679,799,750
"YLL041C",884,671,560,368,423,362
"YLL042C",15,19,7,7,9,10
"YLL043W",46,82,28,44,56,49
"YLL044W",90,32,52,29,36,25
"YLL045C",201,118,133,90,80,107
"YLL046C",7,20,2,2,1,1
"YLL047W",3,11,3,4,0,2
"YLL048C",345,243,176,317,329,327
"YLL049W",36,25,19,24,25,26
"YLL050C",461,431,177,201,240,233
"YLL051C",40,27,40,46,57,45
"YLL052C",5,1,3,4,7,6
"YLL053C",5,7,9,5,10,2
"YLL054C",74,39,23,41,48,44
"YLL055W",309,397,174,233,247,241
"YLL056C",139,119,76,55,76,82
"YLL057C",5,9,8,6,9,3
"YLL058W",51,62,39,83,89,80
"YLL059C",11,9,7,13,10,12
"YLL060C",143,111,86,39,56,42
"YLL061W",69,62,34,32,47,23
"YLL062C",48,55,22,11,15,8
"YLL063C",0,0,0,0,0,0
"YLL064C",0,0,0,0,0,0
"YLL065W",0,0,0,0,0,0
"YLL066C",0,0,0,0,0,0
"YLL066W-A",0,0,0,0,0,0
"YLL066W-B",0,0,0,0,0,0
"YLL067C",0,0,0,0,0,0
"YLL067W-A",0,0,0,0,0,0
"YLR001C",121,88,57,134,196,202
"YLR002C",76,32,22,36,44,39
"YLR003C",41,56,9,24,33,43
"YLR004C",14,22,15,138,153,131
"YLR005W",109,85,60,184,213,230
"YLR006C",59,68,36,61,78,79
"YLR007W",61,36,32,87,105,119
"YLR008C",46,52,24,16,22,15
"YLR009W",100,86,23,22,22,31
"YLR010C",17,15,9,5,12,16
"YLR011W",27,18,9,11,12,10
"YLR012C",3,0,0,0,2,0
"YLR013W",0,0,0,0,1,0
"YLR014C",38,22,24,26,35,34
"YLR015W",55,48,24,36,37,60
"YLR016C",43,30,22,22,27,31
"YLR017W",58,39,31,40,35,32
"YLR018C",49,40,25,23,25,20
"YLR019W",74,67,30,79,89,78
"YLR020C",68,52,34,34,37,23
"YLR021W",26,26,13,17,19,11
"YLR022C",35,28,24,20,18,12
"YLR023C",131,90,68,171,176,179
"YLR024C",151,113,75,275,338,281
"YLR025W",127,163,29,88,119,103
"YLR026C",36,42,12,19,26,27
"YLR027C",307,238,160,109,124,115
"YLR028C",139,139,64,136,142,133
"YLR029C",480,360,201,176,236,215
"YLR030W",2,4,4,5,4,8
"YLR031W",2,3,0,3,3,2
"YLR032W",55,34,28,54,59,69
"YLR033W",91,94,14,49,42,54
"YLR034C",192,108,148,75,92,87
"YLR035C",31,22,17,59,53,59
"YLR035C-A",0,0,0,0,0,0
"YLR036C",27,11,2,7,8,3
"YLR037C",1,5,0,2,1,0
"YLR038C",941,1157,286,206,258,331
"YLR039C",190,175,51,43,41,62
"YLR040C",6,6,4,12,5,8
"YLR041W",2,1,2,1,3,2
"YLR042C",3,3,3,3,5,1
"YLR043C",266,217,134,120,180,134
"YLR044C",329,490,204,1403,1536,1403
"YLR045C",59,86,33,14,20,20
"YLR046C",20,28,9,24,38,19
"YLR047C",24,25,24,29,30,17
"YLR048W",348,215,210,171,180,150
"YLR049C",43,49,13,37,42,31
"YLR050C",45,41,44,29,34,39
"YLR051C",82,66,8,17,27,26
"YLR052W",14,41,2,13,21,31
"YLR053C",34,38,6,94,96,143
"YLR054C",17,13,16,15,27,21
"YLR055C",20,26,16,25,29,29
"YLR056W",451,258,236,273,301,309
"YLR057W",85,75,32,42,63,58
"YLR058C",234,160,100,64,83,77
"YLR059C",51,39,30,26,44,32
"YLR060W",163,84,72,50,72,62
"YLR061W",296,301,92,77,102,128
"YLR062C",294,279,94,85,98,136
"YLR063W",5,14,2,4,10,2
"YLR064W",142,193,89,78,93,68
"YLR065C",34,23,12,14,26,21
"YLR066W",71,54,25,20,24,30
"YLR067C",72,70,20,35,37,65
"YLR068W",26,54,7,2,7,10
"YLR069C",209,164,89,83,83,88
"YLR070C",5,12,5,9,18,9
"YLR071C",104,67,42,59,79,67
"YLR072W",39,40,18,51,49,41
"YLR073C",15,9,3,8,14,10
"YLR074C",46,61,17,23,21,35
"YLR075W",2418,1313,1287,487,613,566
"YLR076C",1519,875,893,306,411,364
"YLR077W",85,89,36,70,64,87
"YLR078C",43,52,19,30,39,27
"YLR079W",40,60,9,25,32,35
"YLR080W",53,27,27,52,70,81
"YLR081W",5,5,2,3,4,3
"YLR082C",24,23,10,18,30,37
"YLR083C",77,55,44,65,64,42
"YLR084C",46,30,36,16,30,32
"YLR085C",46,21,20,18,28,21
"YLR086W",97,122,21,76,106,118
"YLR087C",198,148,104,305,356,336
"YLR088W",59,49,29,30,30,43
"YLR089C",124,93,72,58,45,56
"YLR090W",49,52,32,45,57,38
"YLR091W",17,6,4,15,15,16
"YLR092W",64,93,43,48,53,53
"YLR093C",65,53,35,47,54,48
"YLR094C",25,22,14,11,15,17
"YLR095C",61,81,19,37,57,35
"YLR096W",60,44,29,64,74,85
"YLR097C",77,76,39,88,77,95
"YLR098C",29,15,24,52,44,50
"YLR099C",48,45,30,14,10,22
"YLR099W-A",25,32,10,10,12,12
"YLR100W",86,42,39,86,110,112
"YLR101C",28,31,25,51,37,42
"YLR102C",24,30,13,22,27,23
"YLR103C",39,27,14,7,5,10
"YLR104W",106,176,30,20,21,19
"YLR105C",23,25,4,26,44,33
"YLR106C",318,366,124,341,450,427
"YLR107W",61,39,26,41,55,56
"YLR108C",81,59,51,59,63,74
"YLR109W",148,198,67,196,219,223
"YLR110C",7071,5679,4730,4221,4313,3866
"YLR111W",0,1,0,0,1,0
"YLR112W",0,2,1,1,0,1
"YLR113W",114,85,59,63,66,75
"YLR114C",74,58,27,74,89,103
"YLR115W",41,63,18,36,40,48
"YLR116W",11,15,6,17,20,19
"YLR117C",60,64,10,41,67,60
"YLR118C",74,46,35,41,53,45
"YLR119W",33,64,7,33,20,27
"YLR120C",208,121,184,118,126,99
"YLR120W-A",3,9,3,2,2,3
"YLR121C",52,51,59,50,42,32
"YLR122C",3,1,4,0,1,1
"YLR123C",2,0,0,2,2,2
"YLR124W",2,3,2,8,4,2
"YLR125W",10,5,4,5,7,8
"YLR126C",41,43,9,16,29,16
"YLR127C",31,19,15,26,32,29
"YLR128W",17,28,10,12,12,18
"YLR129W",58,62,29,41,37,35
"YLR130C",34,34,17,37,32,42
"YLR131C",16,22,6,9,17,15
"YLR132C",12,10,8,5,10,13
"YLR133W",106,72,72,91,89,82
"YLR134W",307,188,211,508,578,567
"YLR135W",37,47,8,25,41,35
"YLR136C",36,30,18,17,9,12
"YLR137W",19,21,11,8,18,11
"YLR138W",129,181,36,164,175,196
"YLR139C",16,15,5,11,21,17
"YLR140W",3,1,1,2,4,0
"YLR141W",7,9,6,4,5,7
"YLR142W",1742,1728,889,2486,3006,3129
"YLR143W",28,25,10,24,31,20
"YLR144C",55,42,32,57,64,40
"YLR145W",14,20,7,13,14,10
"YLR146C",33,17,24,20,27,22
"YLR146W-A",30,45,8,5,8,9
"YLR147C",42,46,13,16,21,19
"YLR148W",84,77,20,49,65,78
"YLR149C",153,118,84,159,190,194
"YLR149C-A",7,4,6,1,3,3
"YLR150W",405,236,160,163,156,146
"YLR151C",14,22,11,12,9,10
"YLR152C",77,83,52,180,235,179
"YLR153C",524,232,301,412,459,424
"YLR154C",24,27,10,9,4,14
"YLR154C-G",0,0,0,0,0,0
"YLR154C-H",0,0,0,0,0,0
"YLR154W-A",0,0,0,0,0,0
"YLR154W-B",0,0,0,0,0,0
"YLR154W-C",0,0,0,0,0,0
"YLR154W-E",0,0,0,0,0,0
"YLR154W-F",0,0,0,0,0,0
"YLR155C",0,0,0,0,0,0
"YLR156C-A",0,0,0,0,0,0
"YLR156W",0,0,0,0,0,0
"YLR157C",0,0,0,0,0,0
"YLR157C-A",0,0,0,0,0,0
"YLR157C-B",0,0,0,0,0,0
"YLR157C-C",0,0,0,0,0,0
"YLR157W-D",0,0,0,0,0,0
"YLR157W-E",0,0,0,0,0,0
"YLR158C",0,0,0,0,0,0
"YLR159C-A",0,0,0,0,0,0
"YLR159W",0,0,0,0,0,0
"YLR160C",0,0,0,0,0,0
"YLR161W",0,0,0,0,0,0
"YLR162W",0,0,0,0,0,0
"YLR162W-A",0,0,0,0,1,0
"YLR163C",144,108,77,114,128,133
"YLR163W-A",7,5,7,6,12,10
"YLR164W",11,8,14,71,92,73
"YLR165C",35,21,7,13,24,14
"YLR166C",89,45,24,60,93,71
"YLR167W",927,622,542,270,364,391
"YLR168C",437,507,153,85,96,128
"YLR169W",59,66,25,26,34,27
"YLR170C",97,94,35,47,66,85
"YLR171W",53,56,25,30,39,48
"YLR172C",80,53,33,26,30,39
"YLR173W",16,20,16,38,40,52
"YLR174W",365,220,246,46,47,29
"YLR175W",83,173,24,34,44,48
"YLR176C",24,32,19,24,34,29
"YLR177W",76,101,53,136,161,126
"YLR178C",94,173,70,375,424,375
"YLR179C",192,161,105,81,93,100
"YLR180W",45,37,24,18,28,25
"YLR181C",50,39,10,33,39,42
"YLR182W",83,81,22,45,54,53
"YLR183C",30,15,8,0,3,3
"YLR184W",1,0,0,0,0,0
"YLR185W",288,262,89,101,103,106
"YLR186W",45,26,17,22,27,30
"YLR187W",41,61,13,43,52,61
"YLR188W",64,54,45,43,49,54
"YLR189C",182,180,73,277,372,334
"YLR190W",72,52,28,33,42,28
"YLR191W",43,46,15,34,31,33
"YLR192C",92,103,40,43,54,52
"YLR193C",48,89,17,21,31,25
"YLR194C",58,57,59,15,27,19
"YLR195C",148,95,71,54,77,75
"YLR196W",80,72,22,31,40,34
"YLR197W",106,153,24,34,31,54
"YLR198C",36,68,7,12,3,13
"YLR199C",66,43,17,29,36,30
"YLR200W",43,47,4,6,7,12
"YLR201C",68,75,35,63,51,47
"YLR202C",5,12,3,9,7,8
"YLR203C",162,141,93,96,99,93
"YLR204W",100,147,52,52,81,71
"YLR205C",30,25,10,22,28,26
"YLR206W",131,150,57,138,152,177
"YLR207W",69,41,37,58,80,58
"YLR208W",113,115,45,69,77,82
"YLR209C",53,48,39,23,34,25
"YLR210W",13,11,9,9,11,6
"YLR211C",26,40,4,13,22,25
"YLR212C",36,23,24,11,8,7
"YLR213C",10,8,5,7,11,18
"YLR214W",36,26,21,60,72,66
"YLR215C",32,39,26,45,50,36
"YLR216C",260,354,91,32,55,38
"YLR217W",51,45,30,9,7,11
"YLR218C",49,69,17,14,27,27
"YLR219W",69,85,53,65,73,95
"YLR220W",132,93,70,134,154,119
"YLR221C",55,66,11,12,30,34
"YLR222C",40,20,18,17,22,13
"YLR222C-A",2,1,0,1,1,1
"YLR223C",151,307,35,164,204,182
"YLR224W",76,67,35,64,65,71
"YLR225C",121,102,47,67,98,78
"YLR226W",50,51,16,31,28,42
"YLR227C",61,62,19,28,46,48
"YLR227W-A",0,0,0,0,0,0
"YLR227W-B",0,0,0,0,0,0
"YLR228C",21,15,15,30,36,49
"YLR229C",118,62,65,102,115,92
"YLR230W",58,27,43,52,49,62
"YLR231C",17,14,15,72,77,73
"YLR232W",4,1,1,12,10,12
"YLR233C",26,15,24,30,30,30
"YLR234W",11,2,6,8,16,7
"YLR235C",0,0,1,1,3,0
"YLR236C",3,4,0,3,3,1
"YLR237W",54,51,30,161,144,139
"YLR238W",28,54,12,16,21,22
"YLR239C",24,17,7,14,22,19
"YLR240W",64,50,39,78,72,71
"YLR241W",145,90,92,131,132,107
"YLR242C",17,12,4,16,22,14
"YLR243W",27,28,6,17,13,17
"YLR244C",125,132,68,131,125,118
"YLR245C",12,6,10,9,10,9
"YLR246W",59,57,32,75,75,90
"YLR247C",210,235,91,254,324,324
"YLR248W",350,316,157,334,373,388
"YLR249W",2045,937,1347,1889,1962,1699
"YLR250W",146,114,70,59,62,67
"YLR251W",25,20,16,27,43,25
"YLR252W",11,25,4,18,24,21
"YLR253W",87,76,33,80,67,72
"YLR254C",51,70,9,45,59,77
"YLR255C",4,1,1,6,5,4
"YLR256W",183,132,97,348,395,315
"YLR256W-A",0,0,0,0,0,0
"YLR257W",260,264,143,606,849,794
"YLR258W",180,210,123,217,254,233
"YLR259C",548,564,365,225,212,203
"YLR260W",71,55,27,52,41,45
"YLR261C",0,0,0,0,1,0
"YLR262C",23,15,6,6,9,21
"YLR262C-A",185,121,49,39,56,81
"YLR263W",10,15,7,21,19,21
"YLR264C-A",97,121,35,31,31,25
"YLR264W",105,57,32,17,24,12
"YLR265C",2,3,1,1,1,0
"YLR266C",34,31,28,28,37,36
"YLR267W",8,8,3,12,11,14
"YLR268W",66,48,32,38,50,61
"YLR269C",28,50,21,42,31,43
"YLR270W",137,151,58,173,209,179
"YLR271W",15,42,4,16,21,33
"YLR272C",54,44,24,17,17,21
"YLR273C",40,24,9,23,33,20
"YLR274W",56,52,30,46,40,48
"YLR275W",31,22,8,11,14,11
"YLR276C",82,74,13,26,35,31
"YLR277C",39,39,15,19,23,33
"YLR278C",136,126,56,202,214,241
"YLR279W",4,6,8,10,7,8
"YLR280C",1,0,0,1,2,0
"YLR281C",2,0,3,3,1,1
"YLR282C",13,8,4,5,7,11
"YLR283W",53,40,29,31,39,45
"YLR284C",28,29,14,22,48,37
"YLR285C-A",17,21,4,13,11,17
"YLR285W",80,58,25,31,30,42
"YLR286C",676,483,297,253,233,205
"YLR286W-A",53,50,20,19,16,17
"YLR287C",46,27,23,13,13,24
"YLR287C-A",414,392,113,82,143,166
"YLR288C",29,24,14,21,36,26
"YLR289W",36,40,13,44,40,48
"YLR290C",70,61,22,58,61,65
"YLR291C",42,34,16,16,21,26
"YLR292C",110,87,49,40,43,45
"YLR293C",112,101,44,37,44,55
"YLR294C",204,387,53,51,74,72
"YLR295C",598,646,150,97,135,172
"YLR296W",2,3,5,0,1,0
"YLR297W",212,260,83,106,140,124
"YLR298C",54,105,17,37,68,51
"YLR299C-A",19,8,8,10,12,14
"YLR299W",219,113,137,175,227,222
"YLR300W",329,186,212,603,612,548
"YLR301W",205,187,86,78,61,94
"YLR302C",10,2,8,2,3,5
"YLR303W",883,696,622,170,168,114
"YLR304C",2339,1266,1544,782,852,764
"YLR305C",162,111,117,187,215,178
"YLR306W",14,17,6,13,16,17
"YLR307C-A",4,8,3,0,1,1
"YLR307W",3,2,2,0,1,2
"YLR308W",0,0,0,0,1,0
"YLR309C",184,395,33,96,114,167
"YLR310C",282,196,111,321,395,414
"YLR311C",9,19,7,32,25,21
"YLR312C",134,88,45,192,232,213
"YLR312W-A",77,102,28,27,32,35
"YLR313C",22,18,12,7,8,7
"YLR314C",102,115,24,41,36,37
"YLR315W",8,6,3,5,8,8
"YLR316C",35,34,16,22,36,29
"YLR317W",15,14,6,14,13,14
"YLR318W",11,13,5,6,19,21
"YLR319C",36,35,10,24,34,29
"YLR320W",60,48,29,107,123,110
"YLR321C",39,51,15,16,18,20
"YLR322W",9,7,1,4,3,3
"YLR323C",29,30,12,21,21,24
"YLR324W",28,67,9,21,33,35
"YLR325C",557,527,120,114,177,181
"YLR326W",48,40,28,24,36,24
"YLR327C",383,925,95,18,26,28
"YLR328W",29,28,15,13,16,11
"YLR329W",9,9,2,4,6,9
"YLR330W",149,152,58,99,108,101
"YLR331C",23,16,11,4,11,15
"YLR332W",70,44,37,31,40,25
"YLR333C",153,137,82,71,105,118
"YLR334C",1,5,3,2,0,2
"YLR335W",104,108,36,95,107,92
"YLR336C",109,112,42,74,78,71
"YLR337C",17,31,13,18,20,27
"YLR338W",3,0,4,1,4,2
"YLR339C",68,27,49,42,42,53
"YLR340W",196,224,137,126,136,148
"YLR341W",19,15,13,16,16,20
"YLR342W",1176,584,980,1248,1298,1298
"YLR342W-A",11,7,2,12,12,11
"YLR343W",13,15,9,24,28,29
"YLR344W",154,140,52,66,77,70
"YLR345W",121,122,57,119,139,129
"YLR346C",66,63,24,6,10,13
"YLR347C",232,135,214,186,227,180
"YLR347W-A",16,8,12,7,13,11
"YLR348C",81,92,45,45,47,45
"YLR349W",32,24,20,16,14,19
"YLR350W",243,292,158,118,133,101
"YLR351C",91,86,69,66,115,97
"YLR352W",65,49,37,80,70,80
"YLR353W",27,29,24,44,39,25
"YLR354C",197,169,121,192,190,149
"YLR355C",679,413,324,213,241,253
"YLR356W",51,57,35,67,72,58
"YLR357W",117,92,44,64,70,88
"YLR358C",30,48,14,17,24,21
"YLR359W",350,144,153,142,153,154
"YLR360W",50,52,16,42,49,55
"YLR361C",42,22,16,49,53,53
"YLR361C-A",25,27,9,6,20,20
"YLR362W",67,38,18,41,73,43
"YLR363C",28,16,9,18,20,16
"YLR363W-A",41,36,7,12,12,13
"YLR364C-A",0,1,0,0,2,2
"YLR364W",39,21,17,2,2,3
"YLR365W",2,7,2,1,2,4
"YLR366W",3,1,6,2,1,3
"YLR367W",150,189,99,77,91,101
"YLR368W",56,34,25,40,49,29
"YLR369W",41,32,18,32,46,54
"YLR370C",99,125,52,60,76,89
"YLR371W",152,94,57,157,203,209
"YLR372W",100,68,47,19,20,23
"YLR373C",74,73,39,55,96,81
"YLR374C",24,19,16,15,20,14
"YLR375W",180,205,139,191,211,176
"YLR376C",6,10,4,9,8,11
"YLR377C",717,510,484,19,26,26
"YLR378C",175,118,95,48,40,41
"YLR379W",40,33,29,22,22,22
"YLR380W",43,30,24,17,14,25
"YLR381W",26,6,10,19,14,19
"YLR382C",80,77,23,66,86,86
"YLR383W",102,107,27,54,60,43
"YLR384C",187,149,117,191,220,204
"YLR385C",2,0,5,5,3,1
"YLR386W",64,31,27,68,87,80
"YLR387C",149,147,74,76,95,103
"YLR388W",105,116,36,27,47,45
"YLR389C",228,129,136,177,198,183
"YLR390W",51,78,25,16,18,26
"YLR390W-A",299,223,193,294,301,305
"YLR392C",63,63,27,46,59,41
"YLR393W",25,12,12,8,9,8
"YLR394W",49,54,13,31,40,46
"YLR395C",851,862,272,195,257,318
"YLR396C",78,66,60,56,58,60
"YLR397C",35,25,28,37,33,33
"YLR398C",121,89,56,95,134,112
"YLR399C",151,224,55,114,132,154
"YLR399W-A",4,4,5,3,4,2
"YLR400W",6,8,4,2,2,4
"YLR401C",16,20,12,8,13,9
"YLR402W",7,1,3,12,15,6
